id,name,age,salary,hire_date,department,bonus,address,phone,email,address_length,salary_category
10269,Name_469,28.0,70000.0,2020-11-20,HR,9808.0,"Street 39, City 24",1130020180.0,email_177@example.com,18,medium
10270,Name_824,19.0,60000.0,2022-11-19,Unknown,9428.0,"Street 4, City 19",2117560618.0,email_514@example.com,17,medium
10271,Name_708,39.0,60000.0,2020-11-21,Marketing,4375.0,"Street 9, City 22",6754924857.0,email_823@example.com,17,medium
10272,Name_863,65.0,70000.0,2021-05-09,Unknown,4372.0,"Street 70, City 29",5588254471.0,email_621@example.com,18,medium
10273,Name_44,53.0,70000.0,2018-04-19,HR,3130.0,"Street 41, City 48",8013577668.0,email_76@example.com,18,medium
10274,Name_415,22.0,60000.0,2024-12-13,Unknown,8284.0,"Street 96, City 8",7672706465.0,email_816@example.com,17,medium
10275,Name_698,24.0,50000.0,2022-09-05,Unknown,8765.0,"Street 37, City 9",6530263977.0,email_849@example.com,17,low
10276,Name_855,23.0,70000.0,,Marketing,1546.0,"Street 15, City 44",6232032747.0,email_347@example.com,18,medium
10277,Name_246,73.0,60000.0,2022-09-11,IT,3004.0,"Street 24, City 48",3464664647.0,email_168@example.com,18,medium
10278,Name_949,39.0,60000.0,2022-06-26,Unknown,7003.0,"Street 63, City 33",7477905330.0,email_717@example.com,18,medium
10279,Name_84,27.0,70000.0,2022-07-13,Marketing,,"Street 63, City 11",7215909553.0,email_309@example.com,18,medium
10280,Name_207,63.0,60000.0,2016-08-11,HR,7594.0,"Street 65, City 2",5990417468.0,email_885@example.com,17,medium
10281,Name_151,48.0,60000.0,2020-11-01,HR,7041.0,"Street 99, City 32",5122641740.0,email_147@example.com,18,medium
10282,Name_668,78.0,50000.0,2025-01-09,IT,7531.0,"Street 87, City 12",8995345357.0,email_956@example.com,18,low
10283,Name_528,63.0,50000.0,2015-09-30,HR,4067.0,"Street 23, City 48",8498083802.0,email_671@example.com,18,low
10284,Name_165,63.0,60000.0,2025-05-11,Marketing,6328.0,"Street 100, City 31",1073503663.0,email_487@example.com,19,medium
10285,Name_917,37.0,70000.0,2022-09-12,IT,,"Street 85, City 39",2830418127.0,email_461@example.com,18,medium
10286,Name_975,45.0,50000.0,2022-07-23,Marketing,4135.0,"Street 64, City 26",5137746483.0,email_579@example.com,18,low
10287,Name_145,40.0,50000.0,2023-03-07,IT,7787.0,"Street 74, City 38",4701494104.0,email_443@example.com,18,low
10288,Name_37,52.0,70000.0,2017-01-21,IT,9357.0,"Street 9, City 34",3604669991.0,email_290@example.com,17,medium
10289,Name_333,18.0,60000.0,2015-10-23,Marketing,7071.0,"Street 37, City 31",4105917670.0,email_916@example.com,18,medium
10290,Name_403,46.0,70000.0,2023-07-28,IT,3431.0,"Street 71, City 12",3007517557.0,email_308@example.com,18,medium
10291,Name_414,26.0,60000.0,2025-08-28,Marketing,1735.0,"Street 9, City 36",5655948433.0,email_716@example.com,17,medium
10292,Name_45,26.0,70000.0,2024-08-18,HR,5946.0,"Street 86, City 12",3543658651.0,email_776@example.com,18,medium
10293,Name_402,39.0,70000.0,2018-09-14,HR,9023.0,"Street 90, City 7",4483625250.0,email_25@example.com,17,medium
10294,Name_206,19.0,70000.0,2018-08-02,Unknown,,"Street 59, City 28",4096684236.0,email_439@example.com,18,medium
10295,Name_62,33.0,70000.0,2021-04-16,Finance,9324.0,"Street 45, City 46",7774241208.0,email_340@example.com,18,medium
10296,Name_420,57.0,70000.0,2017-06-04,Finance,3306.0,"Street 59, City 5",5301225952.0,email_132@example.com,17,medium
10297,Name_868,75.0,70000.0,2024-07-15,HR,5600.0,"Street 2, City 5",8250908154.0,email_765@example.com,16,medium
10298,Name_468,23.0,60000.0,2017-12-15,Unknown,1566.0,"Street 19, City 41",1099645915.0,email_997@example.com,18,medium
10299,Name_820,72.0,60000.0,2021-10-08,Finance,4908.0,"Street 33, City 7",9579450511.0,email_353@example.com,17,medium
10300,Name_19,30.0,50000.0,2022-12-23,Marketing,3899.0,"Street 37, City 16",8771453500.0,email_659@example.com,18,low
10301,Name_365,50.0,70000.0,2020-11-21,Marketing,2100.0,"Street 13, City 48",4258914971.0,email_511@example.com,18,medium
10302,Name_300,36.0,60000.0,2021-11-28,IT,7046.0,,,,3,medium
10303,Name_7,32.0,60000.0,2025-09-01,Finance,1954.0,"Street 43, City 37",9376655611.0,email_719@example.com,18,medium
10304,Name_761,50.0,50000.0,2024-01-22,Marketing,6625.0,"Street 9, City 10",3648628014.0,email_936@example.com,17,low
10305,Name_428,27.0,70000.0,2025-02-01,Finance,6052.0,,,,3,medium
10306,Name_117,18.0,70000.0,2017-02-09,IT,5565.0,"Street 58, City 24",7386315962.0,email_452@example.com,18,medium
10307,Name_580,77.0,60000.0,2020-02-26,HR,6769.0,"Street 72, City 43",4522887018.0,email_95@example.com,18,medium
10308,Name_507,29.0,70000.0,2017-07-14,Unknown,3577.0,"Street 54, City 29",3609921227.0,email_742@example.com,18,medium
10309,Name_546,60.0,60000.0,2016-02-29,IT,3736.0,"Street 76, City 16",8069253885.0,email_124@example.com,18,medium
10310,Name_706,46.0,60000.0,2017-02-15,IT,4218.0,"Street 99, City 34",9028409370.0,email_796@example.com,18,medium
10311,Name_325,34.0,60000.0,2025-06-03,IT,8762.0,"Street 22, City 23",1714749499.0,email_747@example.com,18,medium
10312,Name_55,21.0,60000.0,2021-06-04,Unknown,4145.0,"Street 52, City 30",7486938914.0,email_569@example.com,18,medium
10313,Name_778,46.0,70000.0,2019-08-25,Marketing,6542.0,"Street 47, City 19",5117343706.0,email_413@example.com,18,medium
10314,Name_992,72.0,60000.0,2021-09-26,Finance,4350.0,"Street 69, City 18",9128660357.0,email_717@example.com,18,medium
10315,Name_42,24.0,50000.0,2019-01-29,HR,7304.0,"Street 94, City 18",6461252185.0,email_490@example.com,18,low
10316,Name_297,61.0,60000.0,2018-07-26,HR,8159.0,"Street 50, City 44",3353505655.0,email_623@example.com,18,medium
10317,Name_973,30.0,70000.0,2023-04-04,Unknown,8758.0,"Street 81, City 17",5189229115.0,email_852@example.com,18,medium
10318,Name_231,22.0,70000.0,2023-02-22,HR,4619.0,"Street 94, City 36",4508086889.0,email_986@example.com,18,medium
10319,Name_453,77.0,50000.0,2022-06-12,Unknown,3313.0,"Street 92, City 16",6422622792.0,email_597@example.com,18,low
10320,Name_890,23.0,50000.0,2020-11-13,Unknown,3089.0,"Street 85, City 23",8596306321.0,email_93@example.com,18,low
10321,Name_394,51.0,60000.0,2020-05-14,Finance,6016.0,"Street 26, City 30",4267178093.0,email_416@example.com,18,medium
10322,Name_522,70.0,60000.0,2017-03-08,Finance,4884.0,"Street 11, City 29",5670698778.0,email_319@example.com,18,medium
10323,Name_358,48.0,60000.0,2021-10-27,Unknown,7449.0,"Street 75, City 46",3351591610.0,email_67@example.com,18,medium
10324,Name_987,63.0,70000.0,2017-03-16,Finance,7942.0,"Street 7, City 37",2445667955.0,email_822@example.com,17,medium
10325,Name_444,74.0,70000.0,2022-01-12,Marketing,2032.0,"Street 93, City 18",4072813388.0,email_287@example.com,18,medium
10326,Name_128,71.0,60000.0,2021-01-21,IT,5485.0,"Street 60, City 22",8886437779.0,email_655@example.com,18,medium
10327,Name_691,45.0,70000.0,2018-04-15,HR,9981.0,"Street 11, City 30",1379731070.0,email_7@example.com,18,medium
10328,Name_405,48.0,50000.0,2020-12-26,HR,9510.0,"Street 39, City 38",3972898292.0,email_710@example.com,18,low
10329,Name_392,27.0,60000.0,2017-04-29,HR,9224.0,"Street 4, City 15",5872164655.0,email_171@example.com,17,medium
10330,Name_193,21.0,60000.0,2019-12-30,HR,9068.0,"Street 70, City 28",8746472590.0,email_658@example.com,18,medium
10331,Name_604,20.0,60000.0,2025-05-16,Marketing,4546.0,"Street 5, City 7",7148002947.0,email_539@example.com,16,medium
10332,Name_881,42.0,70000.0,2022-10-21,Marketing,7047.0,,,,3,medium
10333,Name_743,40.0,50000.0,2025-01-01,IT,,"Street 63, City 38",7485514431.0,email_494@example.com,18,low
10334,Name_78,44.0,60000.0,2025-03-22,Unknown,,,,,3,medium
10335,Name_85,48.0,60000.0,2019-08-23,Finance,6801.0,"Street 8, City 36",2280797863.0,email_104@example.com,17,medium
10336,Name_30,78.0,60000.0,2017-10-17,IT,6315.0,"Street 48, City 4",7881924554.0,email_662@example.com,17,medium
10337,Name_725,55.0,60000.0,2022-11-01,HR,,"Street 40, City 1",1575425007.0,email_623@example.com,17,medium
10338,Name_49,49.0,60000.0,2024-10-01,Finance,,"Street 87, City 20",2502876160.0,email_171@example.com,18,medium
10339,Name_777,40.0,70000.0,2019-02-28,IT,9958.0,"Street 86, City 49",7720389286.0,email_706@example.com,18,medium
10340,Name_145,64.0,60000.0,2017-03-07,HR,,"Street 23, City 26",3124584907.0,email_768@example.com,18,medium
10341,Name_69,57.0,50000.0,2020-06-30,IT,9846.0,"Street 15, City 43",7805734297.0,email_754@example.com,18,low
10342,Name_58,54.0,60000.0,2025-08-07,HR,2458.0,,,,3,medium
10343,Name_697,20.0,60000.0,2016-01-30,HR,9608.0,"Street 1, City 28",6717398407.0,email_80@example.com,17,medium
10344,Name_574,52.0,60000.0,2023-03-28,Marketing,,"Street 76, City 36",4211666988.0,email_330@example.com,18,medium
10345,Name_479,30.0,70000.0,2017-06-28,HR,8250.0,"Street 21, City 8",8949301947.0,email_884@example.com,17,medium
10346,Name_820,51.0,60000.0,2023-01-31,IT,9361.0,,,,3,medium
10347,Name_445,41.0,60000.0,2019-02-28,Finance,,"Street 56, City 25",6495791485.0,email_652@example.com,18,medium
10348,Name_296,18.0,50000.0,2023-05-01,Marketing,8247.0,"Street 96, City 19",5293729933.0,email_512@example.com,18,low
10349,Name_678,29.0,70000.0,2018-03-29,Finance,9040.0,"Street 34, City 29",9394326849.0,email_837@example.com,18,medium
10350,Name_171,25.0,60000.0,2024-05-05,Unknown,4034.0,,,,3,medium
10351,Name_575,36.0,50000.0,2020-01-27,Finance,5548.0,,,,3,low
10352,Name_147,26.0,50000.0,,Unknown,4762.0,"Street 41, City 46",4510102159.0,email_710@example.com,18,low
10353,Name_484,45.0,50000.0,2017-11-23,Unknown,9837.0,"Street 49, City 37",1437852720.0,email_634@example.com,18,low
10354,Name_306,31.0,50000.0,2017-11-06,Marketing,6423.0,"Street 35, City 40",6800944524.0,email_99@example.com,18,low
10355,Name_673,77.0,70000.0,2016-10-04,Finance,7412.0,"Street 29, City 49",7794051884.0,email_26@example.com,18,medium
10356,Name_653,44.0,50000.0,2025-07-26,HR,1463.0,,,,3,low
10357,Name_846,35.0,70000.0,,Marketing,7783.0,"Street 81, City 34",1611699393.0,email_22@example.com,18,medium
10358,Name_609,59.0,50000.0,2020-08-13,Marketing,7704.0,"Street 40, City 3",8465259112.0,email_33@example.com,17,low
10359,Name_446,58.0,50000.0,2019-06-25,HR,5264.0,"Street 27, City 29",9342937109.0,email_964@example.com,18,low
10360,Name_221,23.0,70000.0,2019-05-20,Finance,7428.0,"Street 67, City 46",3450340474.0,email_124@example.com,18,medium
10361,Name_555,50.0,60000.0,2016-01-28,Marketing,,"Street 69, City 23",2816903417.0,email_51@example.com,18,medium
10362,Name_945,54.0,60000.0,2016-01-01,Unknown,1387.0,"Street 21, City 24",5919338143.0,email_120@example.com,18,medium
10363,Name_804,59.0,60000.0,2017-05-13,HR,4006.0,"Street 48, City 13",4794599462.0,email_712@example.com,18,medium
10364,Name_378,42.0,70000.0,2021-11-29,IT,9124.0,"Street 67, City 36",9909338153.0,email_846@example.com,18,medium
10365,Name_620,30.0,50000.0,2021-06-02,Marketing,4583.0,"Street 52, City 15",3557826607.0,email_399@example.com,18,low
10366,Name_266,71.0,70000.0,2021-03-26,Unknown,1455.0,"Street 64, City 5",3952179144.0,email_618@example.com,17,medium
10367,Name_95,40.0,50000.0,2023-10-12,Finance,1851.0,,,,3,low
10368,Name_262,53.0,70000.0,2024-12-04,Finance,6925.0,"Street 90, City 13",1325783049.0,email_246@example.com,18,medium
10369,Name_825,50.0,60000.0,2016-10-31,HR,,"Street 11, City 20",9042273310.0,email_605@example.com,18,medium
10370,Name_897,38.0,70000.0,2023-04-24,Unknown,4597.0,"Street 96, City 45",7824120713.0,email_722@example.com,18,medium
10371,Name_71,51.0,60000.0,2018-12-21,HR,6698.0,,,,3,medium
10372,Name_954,73.0,60000.0,2019-05-08,Marketing,7132.0,"Street 10, City 42",7719627325.0,email_86@example.com,18,medium
10373,Name_219,53.0,60000.0,2018-04-13,HR,8218.0,"Street 79, City 5",2498501526.0,email_793@example.com,17,medium
10374,Name_533,34.0,70000.0,2017-09-28,IT,5021.0,"Street 30, City 21",5336731001.0,email_934@example.com,18,medium
10375,Name_92,27.0,60000.0,2020-03-25,HR,6713.0,"Street 37, City 50",1008740379.0,email_850@example.com,18,medium
10376,Name_127,40.0,70000.0,2020-02-14,HR,8705.0,"Street 55, City 22",8574649393.0,email_295@example.com,18,medium
10377,Name_80,61.0,70000.0,2023-11-08,Marketing,2831.0,"Street 24, City 43",9388348368.0,email_840@example.com,18,medium
10378,Name_824,76.0,60000.0,2021-03-28,Unknown,,"Street 85, City 28",8443963345.0,email_954@example.com,18,medium
10379,Name_238,19.0,60000.0,2017-01-29,IT,9804.0,"Street 28, City 22",1438569060.0,email_28@example.com,18,medium
10380,Name_983,52.0,60000.0,2021-06-03,HR,6860.0,"Street 38, City 8",7422890015.0,email_442@example.com,17,medium
10381,Name_372,31.0,50000.0,2020-05-27,Marketing,8074.0,"Street 82, City 6",2450223802.0,email_216@example.com,17,low
10382,Name_916,74.0,50000.0,2020-10-07,Marketing,1592.0,,,,3,low
10383,Name_486,64.0,60000.0,2022-05-01,Marketing,,"Street 26, City 49",2942553522.0,email_457@example.com,18,medium
10384,Name_694,62.0,70000.0,2025-08-05,Unknown,8121.0,"Street 42, City 11",3222784285.0,email_128@example.com,18,medium
10385,Name_25,58.0,50000.0,2024-03-17,HR,2877.0,"Street 77, City 28",4623985544.0,email_392@example.com,18,low
10386,Name_156,19.0,70000.0,2017-04-26,Finance,1785.0,,,,3,medium
10387,Name_517,36.0,60000.0,2022-02-01,IT,9562.0,,,,3,medium
10388,Name_632,33.0,60000.0,2018-07-11,Finance,3209.0,"Street 85, City 37",4819166563.0,email_392@example.com,18,medium
10389,Name_789,60.0,60000.0,,Unknown,4457.0,"Street 30, City 28",5616716599.0,email_440@example.com,18,medium
10390,Name_530,61.0,70000.0,2018-10-10,HR,8488.0,,,,3,medium
10391,Name_943,42.0,60000.0,,Finance,5028.0,"Street 44, City 30",5295001544.0,email_726@example.com,18,medium
10392,Name_710,18.0,50000.0,2024-05-21,Finance,9618.0,"Street 4, City 6",6951348839.0,email_916@example.com,16,low
10393,Name_57,19.0,50000.0,,Finance,8761.0,"Street 95, City 19",3419813589.0,email_617@example.com,18,low
10394,Name_605,65.0,60000.0,2022-07-29,IT,6523.0,"Street 47, City 2",8778489839.0,email_186@example.com,17,medium
10395,Name_19,44.0,70000.0,2016-11-19,HR,2470.0,"Street 54, City 6",7918501469.0,email_782@example.com,17,medium
10396,Name_384,19.0,60000.0,2016-11-07,Marketing,5212.0,"Street 89, City 39",5014682686.0,email_942@example.com,18,medium
10397,Name_865,75.0,60000.0,2023-06-04,HR,5725.0,,,,3,medium
10398,Name_193,47.0,50000.0,,Finance,5606.0,"Street 95, City 3",2139429791.0,email_269@example.com,17,low
10399,Name_237,68.0,60000.0,2017-12-20,HR,7341.0,"Street 98, City 4",6953585913.0,email_665@example.com,17,medium
10400,Name_387,27.0,60000.0,2017-10-08,Marketing,,"Street 17, City 31",5336132796.0,email_714@example.com,18,medium
10401,Name_426,36.0,60000.0,2025-08-31,IT,4507.0,"Street 26, City 44",2965441399.0,email_344@example.com,18,medium
10402,Name_277,59.0,60000.0,2017-09-11,HR,3274.0,"Street 57, City 35",4042185146.0,email_823@example.com,18,medium
10403,Name_227,33.0,60000.0,2022-09-03,HR,1381.0,"Street 96, City 11",3074128173.0,email_684@example.com,18,medium
10404,Name_745,30.0,60000.0,2015-11-22,IT,9611.0,"Street 36, City 27",8827140930.0,email_553@example.com,18,medium
10405,Name_552,65.0,60000.0,2020-09-20,IT,9244.0,"Street 6, City 34",7611485582.0,email_305@example.com,17,medium
10406,Name_323,67.0,60000.0,,Finance,9362.0,"Street 32, City 38",5068893629.0,email_65@example.com,18,medium
10407,Name_153,73.0,60000.0,2019-10-11,Finance,1657.0,"Street 84, City 4",7695933232.0,email_880@example.com,17,medium
10408,Name_639,25.0,60000.0,2018-10-16,IT,2843.0,"Street 78, City 24",3688687121.0,email_918@example.com,18,medium
10409,Name_237,48.0,60000.0,2016-05-23,Marketing,9558.0,"Street 88, City 34",7962681273.0,email_801@example.com,18,medium
10410,Name_998,67.0,70000.0,2019-06-28,Finance,9171.0,"Street 25, City 46",7425535456.0,email_486@example.com,18,medium
10411,Name_55,48.0,70000.0,2020-12-24,Marketing,7805.0,"Street 89, City 7",2685868655.0,email_940@example.com,17,medium
10412,Name_980,62.0,60000.0,2023-06-01,IT,6159.0,"Street 16, City 47",7991395166.0,email_539@example.com,18,medium
10413,Name_436,42.0,60000.0,2025-06-11,HR,1554.0,"Street 41, City 8",7131024090.0,email_377@example.com,17,medium
10414,Name_684,76.0,60000.0,2020-11-26,IT,3354.0,"Street 34, City 18",5537505347.0,email_91@example.com,18,medium
10415,Name_109,56.0,60000.0,2025-09-04,IT,6416.0,"Street 19, City 30",7111589318.0,email_268@example.com,18,medium
10416,Name_866,77.0,50000.0,2020-06-05,Unknown,5431.0,,,,3,low
10417,Name_981,38.0,70000.0,2024-05-13,IT,6643.0,"Street 88, City 17",5420342050.0,email_369@example.com,18,medium
10418,Name_184,72.0,60000.0,2023-02-07,Finance,5916.0,"Street 67, City 46",4042641664.0,email_210@example.com,18,medium
10419,Name_951,48.0,70000.0,2017-07-19,HR,,"Street 87, City 7",1179199136.0,email_983@example.com,17,medium
10420,Name_368,74.0,60000.0,2019-03-01,Marketing,3780.0,"Street 36, City 11",6279974861.0,email_6@example.com,18,medium
10421,Name_983,67.0,50000.0,2024-03-30,Unknown,2606.0,"Street 43, City 35",1493340941.0,email_160@example.com,18,low
10422,Name_198,55.0,60000.0,2022-05-06,Finance,6269.0,"Street 96, City 9",8753945401.0,email_344@example.com,17,medium
10423,Name_371,58.0,70000.0,2024-09-07,HR,6788.0,"Street 37, City 29",6373410820.0,email_495@example.com,18,medium
10424,Name_373,46.0,70000.0,2025-03-31,Marketing,,"Street 52, City 34",9918997195.0,email_638@example.com,18,medium
10425,Name_973,23.0,70000.0,2022-08-21,HR,1465.0,,,,3,medium
10426,Name_497,35.0,60000.0,2019-11-26,Finance,6558.0,"Street 13, City 24",8381563687.0,email_85@example.com,18,medium
10427,Name_599,66.0,70000.0,2021-08-29,HR,9895.0,"Street 4, City 31",8124279585.0,email_89@example.com,17,medium
10428,Name_201,61.0,60000.0,2019-10-25,IT,3763.0,"Street 66, City 44",7113130745.0,email_934@example.com,18,medium
10429,Name_849,52.0,50000.0,2023-10-21,HR,6494.0,"Street 88, City 21",4910140252.0,email_977@example.com,18,low
10430,Name_509,44.0,50000.0,2017-06-27,IT,6193.0,"Street 100, City 10",1614901415.0,email_646@example.com,19,low
10431,Name_322,22.0,60000.0,2024-12-13,Finance,,"Street 4, City 36",4403824120.0,email_858@example.com,17,medium
10432,Name_275,24.0,60000.0,,Unknown,7727.0,"Street 79, City 29",4087285973.0,email_741@example.com,18,medium
10433,Name_211,27.0,60000.0,2016-12-30,IT,2013.0,"Street 29, City 25",6428659700.0,email_687@example.com,18,medium
10434,Name_504,27.0,70000.0,2025-09-10,HR,,"Street 95, City 18",1264624035.0,email_342@example.com,18,medium
10435,Name_903,68.0,60000.0,2016-08-02,HR,8723.0,"Street 91, City 26",1720388876.0,email_586@example.com,18,medium
10436,Name_118,74.0,60000.0,2016-08-19,HR,,"Street 77, City 16",7283749261.0,email_501@example.com,18,medium
10437,Name_703,75.0,60000.0,2022-01-02,Finance,7384.0,"Street 44, City 18",8112453461.0,email_671@example.com,18,medium
10438,Name_554,45.0,50000.0,2018-04-27,Marketing,6426.0,"Street 14, City 15",3148540777.0,email_860@example.com,18,low
10439,Name_42,53.0,60000.0,,HR,6261.0,"Street 24, City 44",9483776741.0,email_114@example.com,18,medium
10440,Name_315,27.0,60000.0,2022-11-24,HR,3582.0,"Street 74, City 47",5539669386.0,email_774@example.com,18,medium
10441,Name_788,67.0,50000.0,2019-06-20,IT,6929.0,"Street 46, City 44",7360609708.0,email_426@example.com,18,low
10442,Name_329,52.0,60000.0,2022-04-19,Unknown,1697.0,"Street 41, City 32",5668386102.0,email_268@example.com,18,medium
10443,Name_17,70.0,50000.0,2017-05-01,HR,7984.0,"Street 21, City 22",2281450828.0,email_462@example.com,18,low
10444,Name_283,52.0,60000.0,2025-05-30,Finance,4793.0,"Street 12, City 18",4423928221.0,email_669@example.com,18,medium
10445,Name_943,54.0,60000.0,2017-11-30,Marketing,1166.0,"Street 23, City 43",1241110446.0,email_372@example.com,18,medium
10446,Name_258,65.0,60000.0,2017-03-05,Marketing,2221.0,"Street 57, City 41",4969705646.0,email_449@example.com,18,medium
10447,Name_575,37.0,60000.0,2018-10-28,Marketing,3845.0,"Street 31, City 26",8698905473.0,email_965@example.com,18,medium
10448,Name_574,30.0,70000.0,2025-03-01,Finance,,"Street 26, City 16",3077293552.0,email_430@example.com,18,medium
10449,Name_612,28.0,70000.0,2022-06-20,Marketing,5487.0,"Street 50, City 25",6471175685.0,email_757@example.com,18,medium
10450,Name_19,75.0,70000.0,2025-08-12,Marketing,,"Street 90, City 31",7134431900.0,email_631@example.com,18,medium
10451,Name_529,62.0,50000.0,2022-08-02,IT,7656.0,,,,3,low
10452,Name_837,36.0,50000.0,2020-10-10,Marketing,5860.0,"Street 82, City 9",8570321801.0,email_820@example.com,17,low
10453,Name_423,45.0,70000.0,2019-11-02,IT,5307.0,"Street 86, City 50",8064338122.0,email_539@example.com,18,medium
10454,Name_466,55.0,60000.0,2019-05-28,IT,4044.0,"Street 25, City 50",2027362318.0,email_857@example.com,18,medium
10455,Name_373,73.0,60000.0,2021-03-06,IT,2262.0,"Street 57, City 35",3570752768.0,email_530@example.com,18,medium
10456,Name_758,62.0,60000.0,2024-03-15,Finance,4304.0,,,,3,medium
10457,Name_763,77.0,50000.0,,HR,,"Street 17, City 21",3109811026.0,email_625@example.com,18,low
10458,Name_967,21.0,60000.0,2020-08-23,Unknown,8826.0,"Street 20, City 37",5777886194.0,email_919@example.com,18,medium
10459,Name_81,74.0,50000.0,2023-05-17,Marketing,4518.0,"Street 52, City 12",5727388852.0,email_433@example.com,18,low
10460,Name_551,71.0,70000.0,2022-10-30,Unknown,2706.0,"Street 37, City 11",1233247984.0,email_897@example.com,18,medium
10461,Name_548,54.0,60000.0,2021-12-17,HR,7160.0,"Street 6, City 3",1313576017.0,email_774@example.com,16,medium
10462,Name_424,36.0,60000.0,2016-08-12,IT,2668.0,"Street 4, City 6",3304828857.0,email_240@example.com,16,medium
10463,Name_429,54.0,60000.0,2018-07-25,IT,4490.0,"Street 51, City 4",8027558122.0,email_672@example.com,17,medium
10464,Name_388,48.0,60000.0,2017-09-28,IT,1483.0,"Street 78, City 50",7516816102.0,email_631@example.com,18,medium
10465,Name_998,31.0,70000.0,2023-02-15,IT,2952.0,"Street 30, City 48",9316041894.0,email_490@example.com,18,medium
10466,Name_921,48.0,60000.0,2018-09-23,Marketing,1470.0,"Street 93, City 42",7296612245.0,email_719@example.com,18,medium
10467,Name_709,45.0,60000.0,,HR,2498.0,"Street 1, City 10",2617073494.0,email_906@example.com,17,medium
10468,Name_670,77.0,50000.0,2018-01-31,HR,8650.0,"Street 52, City 30",7090513158.0,email_264@example.com,18,low
10469,Name_204,53.0,60000.0,2020-02-13,HR,8071.0,"Street 62, City 21",7412628213.0,email_15@example.com,18,medium
10470,Name_196,61.0,50000.0,2019-01-03,Unknown,9900.0,,,,3,low
10471,Name_728,55.0,60000.0,2016-05-06,IT,,"Street 19, City 6",2950055204.0,email_187@example.com,17,medium
10472,Name_285,36.0,50000.0,2025-05-26,Finance,6790.0,"Street 27, City 27",5638858567.0,email_45@example.com,18,low
10473,Name_969,59.0,60000.0,2017-09-17,HR,3317.0,"Street 25, City 15",4344530904.0,email_89@example.com,18,medium
10474,Name_196,18.0,70000.0,2023-05-02,Unknown,3188.0,"Street 69, City 30",6540348408.0,email_802@example.com,18,medium
10475,Name_307,40.0,60000.0,2020-05-21,Marketing,2624.0,,,,3,medium
10476,Name_664,72.0,70000.0,,IT,5279.0,,,,3,medium
10477,Name_14,45.0,50000.0,2019-02-05,Unknown,8108.0,"Street 39, City 36",6097726428.0,email_616@example.com,18,low
10478,Name_837,65.0,60000.0,2017-06-22,Finance,9315.0,"Street 56, City 47",3028447963.0,email_508@example.com,18,medium
10479,Name_146,21.0,60000.0,2018-07-15,Finance,7874.0,"Street 23, City 13",1718875929.0,email_304@example.com,18,medium
10480,Name_938,58.0,70000.0,2019-01-29,Marketing,3376.0,,,,3,medium
10481,Name_57,77.0,70000.0,2023-05-11,HR,,"Street 97, City 2",2059954509.0,email_831@example.com,17,medium
10482,Name_723,35.0,50000.0,2021-12-15,HR,1114.0,"Street 19, City 9",9972555281.0,email_710@example.com,17,low
10483,Name_780,78.0,70000.0,2022-11-02,Unknown,2791.0,"Street 90, City 35",5111155256.0,email_234@example.com,18,medium
10484,Name_210,66.0,70000.0,,Unknown,4165.0,,,,3,medium
10485,Name_529,64.0,70000.0,2018-07-14,HR,7965.0,"Street 45, City 26",6407585467.0,email_575@example.com,18,medium
10486,Name_798,68.0,60000.0,2024-04-20,HR,,"Street 52, City 37",3658843251.0,email_170@example.com,18,medium
10487,Name_344,56.0,60000.0,2017-10-31,Unknown,,"Street 8, City 47",4693755916.0,email_333@example.com,17,medium
10488,Name_715,42.0,50000.0,2025-07-08,IT,1202.0,"Street 82, City 39",3971761492.0,email_554@example.com,18,low
10489,Name_611,35.0,60000.0,2018-07-09,Finance,6401.0,"Street 78, City 19",4106771016.0,email_791@example.com,18,medium
10490,Name_279,23.0,70000.0,2016-12-08,Finance,4641.0,"Street 94, City 15",1159450540.0,email_182@example.com,18,medium
10491,Name_209,36.0,70000.0,2024-02-12,Marketing,6090.0,"Street 100, City 27",2294878127.0,email_129@example.com,19,medium
10492,Name_641,70.0,60000.0,2016-08-21,Finance,8749.0,"Street 26, City 48",3881420878.0,email_402@example.com,18,medium
10493,Name_335,29.0,70000.0,2018-09-05,Unknown,6330.0,"Street 52, City 49",7711339648.0,email_410@example.com,18,medium
10494,Name_288,42.0,60000.0,2022-02-19,IT,2390.0,"Street 9, City 31",2028192201.0,email_717@example.com,17,medium
10495,Name_252,52.0,70000.0,2025-05-15,Unknown,1940.0,"Street 8, City 34",2007691612.0,email_460@example.com,17,medium
10496,Name_265,18.0,70000.0,,HR,5383.0,,,,3,medium
10497,Name_271,22.0,50000.0,2024-03-19,HR,8329.0,"Street 52, City 16",5266014706.0,email_13@example.com,18,low
10498,Name_924,18.0,50000.0,2015-12-28,Finance,4863.0,"Street 36, City 9",4354673553.0,email_800@example.com,17,low
10499,Name_920,25.0,60000.0,2018-07-21,IT,8965.0,"Street 79, City 43",1505340122.0,email_872@example.com,18,medium
10500,Name_700,56.0,60000.0,2020-12-27,Marketing,6477.0,"Street 75, City 34",1420036844.0,email_921@example.com,18,medium
10501,Name_419,64.0,60000.0,2020-08-22,Unknown,7622.0,"Street 77, City 27",9066908098.0,email_19@example.com,18,medium
10502,Name_726,60.0,50000.0,2016-10-06,Marketing,,"Street 2, City 26",7562188932.0,email_181@example.com,17,low
10503,Name_795,35.0,60000.0,2022-05-10,Marketing,,"Street 74, City 46",1889660851.0,email_338@example.com,18,medium
